"slug","name_ar","name_en","description","category_slug","engine_group","is_active","version"
"workflow-branch-sales-target-calculator-standard","حاسبة هدف الفرع اليومي — مسار الحساب","Branch Daily Sales Target Calculator — standard","مسار مسار الحساب لأداة حاسبة هدف الفرع اليومي.","retail-tools","formula","true","1"
"workflow-overall-equipment-effectiveness-calculator-standard","حاسبة فعالية المعدات OEE — مسار الحساب","Overall Equipment Effectiveness Calculator — standard","مسار مسار الحساب لأداة حاسبة فعالية المعدات OEE.","manufacturing-tools","formula","true","1"
"workflow-production-yield-calculator-standard","حاسبة عائد الإنتاج — مسار الحساب","Production Yield Calculator — standard","مسار مسار الحساب لأداة حاسبة عائد الإنتاج.","manufacturing-tools","formula","true","1"
"workflow-scrap-rate-calculator-standard","حاسبة معدل الخردة — مسار الحساب","Scrap Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة معدل الخردة.","manufacturing-tools","formula","true","1"
"workflow-manufacturing-cycle-time-calculator-standard","حاسبة زمن دورة الإنتاج — مسار الحساب","Manufacturing Cycle Time Calculator — standard","مسار مسار الحساب لأداة حاسبة زمن دورة الإنتاج.","manufacturing-tools","formula","true","1"
"workflow-running-pace-calculator-standard","حاسبة وتيرة الجري — مسار الحساب","Running Pace Calculator — standard","مسار مسار الحساب لأداة حاسبة وتيرة الجري.","fitness-tools","formula","true","1"
"workflow-production-capacity-calculator-standard","حاسبة الطاقة الإنتاجية — مسار الحساب","Production Capacity Calculator — standard","مسار مسار الحساب لأداة حاسبة الطاقة الإنتاجية.","manufacturing-tools","formula","true","1"
"workflow-unit-production-cost-calculator-standard","حاسبة تكلفة الوحدة الصناعية — مسار الحساب","Unit Production Cost Calculator — standard","مسار مسار الحساب لأداة حاسبة تكلفة الوحدة الصناعية.","manufacturing-tools","formula","true","1"
"workflow-machine-downtime-rate-calculator-standard","حاسبة معدل توقف الآلة — مسار الحساب","Machine Downtime Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة معدل توقف الآلة.","manufacturing-tools","formula","true","1"
"workflow-defect-cost-calculator-standard","حاسبة تكلفة العيوب — مسار الحساب","Defect Cost Calculator — standard","مسار مسار الحساب لأداة حاسبة تكلفة العيوب.","manufacturing-tools","formula","true","1"
"workflow-raw-material-usage-variance-calculator-standard","حاسبة انحراف استخدام المواد — مسار الحساب","Material Usage Variance Calculator — standard","مسار مسار الحساب لأداة حاسبة انحراف استخدام المواد.","manufacturing-tools","formula","true","1"
"workflow-manufacturing-energy-cost-per-unit-calculator-standard","حاسبة طاقة التصنيع لكل وحدة — مسار الحساب","Manufacturing Energy Cost per Unit Calculator — standard","مسار مسار الحساب لأداة حاسبة طاقة التصنيع لكل وحدة.","manufacturing-tools","formula","true","1"
"workflow-earned-value-calculator-standard","حاسبة القيمة المكتسبة — مسار الحساب","Earned Value Calculator — standard","مسار مسار الحساب لأداة حاسبة القيمة المكتسبة.","project-management-tools","formula","true","1"
"workflow-cost-performance-index-calculator-standard","حاسبة مؤشر أداء التكلفة — مسار الحساب","Cost Performance Index Calculator — standard","مسار مسار الحساب لأداة حاسبة مؤشر أداء التكلفة.","project-management-tools","formula","true","1"
"workflow-schedule-performance-index-calculator-standard","حاسبة مؤشر أداء الجدول — مسار الحساب","Schedule Performance Index Calculator — standard","مسار مسار الحساب لأداة حاسبة مؤشر أداء الجدول.","project-management-tools","formula","true","1"
"workflow-project-budget-variance-calculator-standard","حاسبة انحراف الميزانية — مسار الحساب","Project Budget Variance Calculator — standard","مسار مسار الحساب لأداة حاسبة انحراف الميزانية.","project-management-tools","formula","true","1"
"workflow-project-schedule-variance-days-calculator-standard","حاسبة انحراف الجدول بالأيام — مسار الحساب","Schedule Variance in Days Calculator — standard","مسار مسار الحساب لأداة حاسبة انحراف الجدول بالأيام.","project-management-tools","formula","true","1"
"workflow-resource-utilization-calculator-standard","حاسبة استغلال موارد المشروع — مسار الحساب","Project Resource Utilization Calculator — standard","مسار مسار الحساب لأداة حاسبة استغلال موارد المشروع.","project-management-tools","formula","true","1"
"workflow-project-risk-exposure-calculator-standard","حاسبة التعرض للمخاطر — مسار الحساب","Project Risk Exposure Calculator — standard","مسار مسار الحساب لأداة حاسبة التعرض للمخاطر.","project-management-tools","formula","true","1"
"workflow-project-burn-rate-calculator-standard","حاسبة معدل حرق الميزانية — مسار الحساب","Project Burn Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة معدل حرق الميزانية.","project-management-tools","formula","true","1"
"workflow-estimate-at-completion-calculator-standard","حاسبة التكلفة المتوقعة عند الإكمال — مسار الحساب","Estimate at Completion Calculator — standard","مسار مسار الحساب لأداة حاسبة التكلفة المتوقعة عند الإكمال.","project-management-tools","formula","true","1"
"workflow-team-velocity-calculator-standard","حاسبة سرعة الفريق — مسار الحساب","Team Velocity Calculator — standard","مسار مسار الحساب لأداة حاسبة سرعة الفريق.","project-management-tools","formula","true","1"
"workflow-hotel-occupancy-rate-calculator-standard","حاسبة إشغال الفندق — مسار الحساب","Hotel Occupancy Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة إشغال الفندق.","hospitality-tools","formula","true","1"
"workflow-average-daily-rate-calculator-standard","حاسبة متوسط سعر الغرفة ADR — مسار الحساب","Average Daily Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة متوسط سعر الغرفة ADR.","hospitality-tools","formula","true","1"
"workflow-revpar-calculator-standard","حاسبة RevPAR — مسار الحساب","RevPAR Calculator — standard","مسار مسار الحساب لأداة حاسبة RevPAR.","hospitality-tools","formula","true","1"
"workflow-hotel-cancellation-rate-calculator-standard","حاسبة معدل إلغاء الحجوزات — مسار الحساب","Hotel Cancellation Rate Calculator — standard","مسار مسار الحساب لأداة حاسبة معدل إلغاء الحجوزات.","hospitality-tools","formula","true","1"
